GO_term,Description,DECount,Expected,N,notDECount,p,adjP,FDR,expression,shortest_path,longest_path,terminal_node,ontology,Group
GO:0031398,positive regulation of protein ubiquitination,2,0.2945565514707057,24,22,0.03971868221551821,1,0.28612392392244784,Down,7,11,FALSE,BP,ABA
GO:0047484,regulation of response to osmotic stress,2,0.2945565514707057,24,22,0.03971868221551821,1,0.28612392392244784,Down,4,5,FALSE,BP,ABA
GO:1901000,regulation of response to salt stress,2,0.2945565514707057,24,22,0.03971868221551821,1,0.28612392392244784,Down,5,6,FALSE,BP,ABA
GO:1901002,positive regulation of response to salt stress,2,0.2945565514707057,24,22,0.03971868221551821,1,0.28612392392244784,Down,3,7,TRUE,BP,ABA
GO:0046942,carboxylic acid transport,4,1.258559810829379,98,94,0.041322685909326605,1,0.2949053795640762,Down,6,7,FALSE,BP,ABA
GO:0004611,phosphoenolpyruvate carboxykinase activity,2,0.3079454856284651,25,23,0.04280243410146949,1,0.30392163793001403,Down,5,5,FALSE,MF,ABA
GO:0008238,exopeptidase activity,7,3.159788461231207,243,236,0.04380180917565877,1,0.30876244627504246,Down,5,5,FALSE,MF,ABA
GO:0004871,NA,6,2.517119621658758,194,188,0.04496035902997091,1,0.3159599542840158,Down,NA,NA,NA,NA,ABA
GO:0009414,response to water deprivation,3,0.763169246992283,60,57,0.04515531593273142,1,0.3163625488213927,Down,3,5,FALSE,BP,ABA
GO:0016413,O-acetyltransferase activity,2,0.3213344197862244,26,24,0.045972319983362445,1,0.3191673453829816,Down,6,6,FALSE,MF,ABA
GO:0043605,cellular amide catabolic process,2,0.3213344197862244,26,24,0.045972319983362445,1,0.3191673453829816,Down,5,5,FALSE,BP,ABA
GO:0061000,negative regulation of dendritic spine development,2,0.3213344197862244,26,24,0.045972319983362445,1,0.3191673453829816,Down,4,14,FALSE,BP,ABA
GO:0071669,plant-type cell wall organization or biogenesis,5,1.9012286504018279,147,142,0.04622240501163144,1,0.3199370081829188,Down,3,3,FALSE,BP,ABA
GO:0008422,beta-glucosidase activity,4,1.3121155474604165,102,98,0.04669051424831765,1,0.32124192138513163,Down,6,6,FALSE,MF,ABA
GO:0019901,protein kinase binding,6,2.557286424132036,197,191,0.04779502210516927,1,0.324420017676544,Down,5,5,FALSE,MF,ABA
GO:0045859,regulation of protein kinase activity,9,4.391570403745067,337,328,0.047806080157571325,1,0.324420017676544,Down,6,9,FALSE,BP,ABA
GO:0038023,signaling receptor activity,14,8.060138362971129,616,602,0.04834854071586419,1,0.324420017676544,Down,2,2,FALSE,MF,ABA
GO:0005338,nucleotide-sugar transmembrane transporter activity,2,0.3347233539439838,27,25,0.04922553155113983,1,0.324420017676544,Down,4,4,FALSE,MF,ABA
GO:0070887,cellular response to chemical stimulus,26,17.53950374666475,1336,1310,0.051451629002494,1,0.324420017676544,Down,3,3,FALSE,BP,ABA
GO:0060089,molecular transducer activity,14,8.194027704548722,626,612,0.05150190930087372,1,0.324420017676544,Down,1,1,FALSE,MF,ABA
GO:0004038,allantoinase activity,1,0.04016680247327805,4,3,0.0518112038674028,1,0.324420017676544,Down,5,5,TRUE,MF,ABA
GO:0008478,pyridoxal kinase activity,1,0.04016680247327805,4,3,0.0518112038674028,1,0.324420017676544,Down,5,5,TRUE,MF,ABA
GO:0008772,[isocitrate dehydrogenase (NADP+)] kinase activity,1,0.04016680247327805,4,3,0.0518112038674028,1,0.324420017676544,Down,4,6,TRUE,MF,ABA
GO:0009237,siderophore metabolic process,1,0.04016680247327805,4,3,0.0518112038674028,1,0.324420017676544,Down,3,4,FALSE,BP,ABA
GO:0010312,detoxification of zinc ion,1,0.04016680247327805,4,3,0.0518112038674028,1,0.324420017676544,Down,2,7,TRUE,BP,ABA
GO:0015343,siderophore transmembrane transporter activity,1,0.04016680247327805,4,3,0.0518112038674028,1,0.324420017676544,Down,3,3,FALSE,MF,ABA
GO:0019290,siderophore biosynthetic process,1,0.04016680247327805,4,3,0.0518112038674028,1,0.324420017676544,Down,4,8,FALSE,BP,ABA
GO:0031489,myosin V binding,1,0.04016680247327805,4,3,0.0518112038674028,1,0.324420017676544,Down,5,5,TRUE,MF,ABA
GO:0033216,NA,1,0.04016680247327805,4,3,0.0518112038674028,1,0.324420017676544,Down,NA,NA,NA,NA,ABA
GO:0034332,adherens junction organization,1,0.04016680247327805,4,3,0.0518112038674028,1,0.324420017676544,Down,6,6,FALSE,BP,ABA
GO:0044718,siderophore transmembrane transport,1,0.04016680247327805,4,3,0.0518112038674028,1,0.324420017676544,Down,7,11,TRUE,BP,ABA
GO:0050825,ice binding,1,0.04016680247327805,4,3,0.0518112038674028,1,0.324420017676544,Down,2,2,TRUE,MF,ABA
GO:0052099,NA,1,0.04016680247327805,4,3,0.0518112038674028,1,0.324420017676544,Down,NA,NA,NA,NA,ABA
GO:0052624,"2-phytyl-1,4-naphthoquinone methyltransferase activity",1,0.04016680247327805,4,3,0.0518112038674028,1,0.324420017676544,Down,6,6,TRUE,MF,ABA
GO:0071006,U2-type catalytic step 1 spliceosome,1,0.04016680247327805,4,3,0.0518112038674028,1,0.324420017676544,Down,4,8,TRUE,CC,ABA
GO:0075139,response to host iron concentration,1,0.04016680247327805,4,3,0.0518112038674028,1,0.324420017676544,Down,4,6,TRUE,BP,ABA
GO:0101014,[isocitrate dehydrogenase (NADP+)] phosphatase activity,1,0.04016680247327805,4,3,0.0518112038674028,1,0.324420017676544,Down,4,7,TRUE,MF,ABA
GO:1990359,stress response to zinc ion,1,0.04016680247327805,4,3,0.0518112038674028,1,0.324420017676544,Down,4,6,FALSE,BP,ABA
GO:0016538,cyclin-dependent protein serine/threonine kinase regulator activity,2,0.3481122881017431,28,26,0.052559319509289285,1,0.3255561084429832,Down,5,5,FALSE,MF,ABA
GO:0050731,positive regulation of peptidyl-tyrosine phosphorylation,2,0.3481122881017431,28,26,0.052559319509289285,1,0.3255561084429832,Down,7,11,FALSE,BP,ABA
GO:1903322,positive regulation of protein modification by small protein conjugation or removal,2,0.3481122881017431,28,26,0.052559319509289285,1,0.3255561084429832,Down,6,9,FALSE,BP,ABA
GO:0005975,carbohydrate metabolic process,42,31.075716180159453,2363,2321,0.053319581494058195,1,0.3271005831828575,Down,3,3,FALSE,BP,ABA
GO:0042325,regulation of phosphorylation,11,5.743852753678762,440,429,0.05337791647613546,1,0.3271005831828575,Down,6,7,FALSE,BP,ABA
GO:0043549,regulation of kinase activity,9,4.579015481953698,351,342,0.054616051433646506,1,0.3271005831828575,Down,5,8,FALSE,BP,ABA
GO:0004089,carbonate dehydratase activity,2,0.3615012222595025,29,27,0.05597099251074437,1,0.3281156652798229,Down,5,5,TRUE,MF,ABA
GO:0016899,"oxidoreductase activity, acting on the CH-OH group of donors, oxygen as acceptor",2,0.3615012222595025,29,27,0.05597099251074437,1,0.3281156652798229,Down,4,4,FALSE,MF,ABA
GO:0019252,starch biosynthetic process,2,0.3615012222595025,29,27,0.05597099251074437,1,0.3281156652798229,Down,7,8,FALSE,BP,ABA
GO:0046500,S-adenosylmethionine metabolic process,2,0.3615012222595025,29,27,0.05597099251074437,1,0.3281156652798229,Down,3,5,FALSE,BP,ABA
GO:1904666,regulation of ubiquitin protein ligase activity,2,0.3615012222595025,29,27,0.05597099251074437,1,0.3281156652798229,Down,6,12,FALSE,BP,ABA
GO:0031399,regulation of protein modification process,13,7.310358050136606,559,546,0.058016968092941955,1,0.33667422393328433,Down,5,7,FALSE,BP,ABA
GO:0004888,transmembrane signaling receptor activity,13,7.350524852609883,562,549,0.05871169264078817,1,0.3398475307015899,Down,3,3,FALSE,MF,ABA
GO:0008483,transaminase activity,6,2.717953634025148,209,203,0.0602182151842673,1,0.3468206979785621,Down,4,4,FALSE,MF,ABA
GO:0019900,kinase binding,6,2.7313425681829075,210,204,0.06133227119265387,1,0.3509184468172472,Down,4,4,FALSE,MF,ABA
GO:0004851,uroporphyrin-III C-methyltransferase activity,1,0.0535557366310374,5,4,0.06433950134874415,1,0.3509184468172472,Down,6,6,TRUE,MF,ABA
GO:0009443,pyridoxal 5'-phosphate salvage,1,0.0535557366310374,5,4,0.06433950134874415,1,0.3509184468172472,Down,4,8,FALSE,BP,ABA
GO:0009954,proximal/distal pattern formation,1,0.0535557366310374,5,4,0.06433950134874415,1,0.3509184468172472,Down,4,6,FALSE,BP,ABA
GO:0010143,cutin biosynthetic process,1,0.0535557366310374,5,4,0.06433950134874415,1,0.3509184468172472,Down,5,5,FALSE,BP,ABA
GO:0010205,photoinhibition,1,0.0535557366310374,5,4,0.06433950134874415,1,0.3509184468172472,Down,5,8,TRUE,BP,ABA
GO:0010309,acireductone dioxygenase [iron(II)-requiring] activity,1,0.0535557366310374,5,4,0.06433950134874415,1,0.3509184468172472,Down,5,5,TRUE,MF,ABA
GO:0016713,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced iron-sulfur protein as one donor, and incorporation of one atom of oxygen",1,0.0535557366310374,5,4,0.06433950134874415,1,0.3509184468172472,Down,4,4,FALSE,MF,ABA
GO:0018685,alkane 1-monooxygenase activity,1,0.0535557366310374,5,4,0.06433950134874415,1,0.3509184468172472,Down,5,5,TRUE,MF,ABA
GO:0019284,L-methionine salvage from S-adenosylmethionine,1,0.0535557366310374,5,4,0.06433950134874415,1,0.3509184468172472,Down,5,13,TRUE,BP,ABA
GO:0033353,S-adenosylmethionine cycle,1,0.0535557366310374,5,4,0.06433950134874415,1,0.3509184468172472,Down,4,6,FALSE,BP,ABA
GO:0034185,apolipoprotein binding,1,0.0535557366310374,5,4,0.06433950134874415,1,0.3509184468172472,Down,3,3,FALSE,MF,ABA
GO:0043115,precorrin-2 dehydrogenase activity,1,0.0535557366310374,5,4,0.06433950134874415,1,0.3509184468172472,Down,5,5,TRUE,MF,ABA
GO:0043155,"negative regulation of photosynthesis, light reaction",1,0.0535557366310374,5,4,0.06433950134874415,1,0.3509184468172472,Down,5,7,FALSE,BP,ABA
GO:0046166,glyceraldehyde-3-phosphate biosynthetic process,1,0.0535557366310374,5,4,0.06433950134874415,1,0.3509184468172472,Down,5,6,TRUE,BP,ABA
GO:0071803,positive regulation of podosome assembly,1,0.0535557366310374,5,4,0.06433950134874415,1,0.3509184468172472,Down,5,8,TRUE,BP,ABA
GO:0090447,glycerol-3-phosphate 2-O-acyltransferase activity,1,0.0535557366310374,5,4,0.06433950134874415,1,0.3509184468172472,Down,6,6,TRUE,MF,ABA
GO:0097501,stress response to metal ion,1,0.0535557366310374,5,4,0.06433950134874415,1,0.3509184468172472,Down,3,5,FALSE,BP,ABA
GO:0106018,"phosphatidylinositol-3,5-bisphosphate phosphatase activity",1,0.0535557366310374,5,4,0.06433950134874415,1,0.3509184468172472,Down,8,8,FALSE,MF,ABA
GO:1903527,positive regulation of membrane tubulation,1,0.0535557366310374,5,4,0.06433950134874415,1,0.3509184468172472,Down,4,8,TRUE,BP,ABA
GO:1905156,negative regulation of photosynthesis,1,0.0535557366310374,5,4,0.06433950134874415,1,0.3509184468172472,Down,4,6,FALSE,BP,ABA
GO:0000097,sulfur amino acid biosynthetic process,5,2.102062662768218,162,157,0.06468595631204484,1,0.3509184468172472,Down,5,8,FALSE,BP,ABA
GO:0016769,"transferase activity, transferring nitrogenous groups",6,2.7715093706561857,213,207,0.06474735485226842,1,0.3509184468172472,Down,3,3,FALSE,MF,ABA
GO:0010977,negative regulation of neuron projection development,2,0.4016680247327805,32,30,0.06664725563945613,1,0.35760215359113606,Down,5,12,FALSE,BP,ABA
GO:0015780,nucleotide-sugar transmembrane transport,2,0.4016680247327805,32,30,0.06664725563945613,1,0.35760215359113606,Down,3,6,FALSE,BP,ABA
GO:0050730,regulation of peptidyl-tyrosine phosphorylation,2,0.4016680247327805,32,30,0.06664725563945613,1,0.35760215359113606,Down,7,10,FALSE,BP,ABA
GO:0051438,regulation of ubiquitin-protein transferase activity,2,0.4016680247327805,32,30,0.06664725563945613,1,0.35760215359113606,Down,5,11,FALSE,BP,ABA
GO:0016740,transferase activity,200,177.71132307593987,13473,13273,0.06741543465262463,1,0.36028062519007303,Down,2,2,FALSE,MF,ABA
GO:0009698,phenylpropanoid metabolic process,4,1.4995606256690472,116,112,0.06835824796733689,1,0.36447158661006995,Down,3,4,FALSE,BP,ABA
GO:0016308,1-phosphatidylinositol-4-phosphate 5-kinase activity,2,0.4150569588905399,33,31,0.07034467798867461,1,0.373330415745899,Down,6,6,TRUE,MF,ABA
GO:0006811,ion transport,60,47.57088306251897,3613,3553,0.07133200294403355,1,0.37502606531721444,Down,4,4,FALSE,BP,ABA
GO:0031225,anchored component of membrane,3,0.9372253910431545,73,70,0.07255153115255862,1,0.37502606531721444,Down,3,4,FALSE,CC,ABA
GO:0042221,response to chemical,39,29.30837687133522,2228,2189,0.0727150306464682,1,0.37502606531721444,Down,2,2,FALSE,BP,ABA
GO:0031401,positive regulation of protein modification process,8,4.083624918116602,313,305,0.0732964619682445,1,0.37502606531721444,Down,5,8,FALSE,BP,ABA
GO:0000255,allantoin metabolic process,1,0.06694467078879675,6,5,0.07670245896392115,1,0.37502606531721444,Down,4,5,FALSE,BP,ABA
GO:0000256,allantoin catabolic process,1,0.06694467078879675,6,5,0.07670245896392115,1,0.37502606531721444,Down,5,6,FALSE,BP,ABA
GO:0001931,uropod,1,0.06694467078879675,6,5,0.07670245896392115,1,0.37502606531721444,Down,3,4,FALSE,CC,ABA
GO:0004413,homoserine kinase activity,1,0.06694467078879675,6,5,0.07670245896392115,1,0.37502606531721444,Down,5,6,TRUE,MF,ABA
GO:0004438,phosphatidylinositol-3-phosphatase activity,1,0.06694467078879675,6,5,0.07670245896392115,1,0.37502606531721444,Down,8,8,TRUE,MF,ABA
GO:0004793,threonine aldolase activity,1,0.06694467078879675,6,5,0.07670245896392115,1,0.37502606531721444,Down,5,5,FALSE,MF,ABA
GO:0008732,L-allo-threonine aldolase activity,1,0.06694467078879675,6,5,0.07670245896392115,1,0.37502606531721444,Down,6,6,TRUE,MF,ABA
GO:0008824,cyanate hydratase activity,1,0.06694467078879675,6,5,0.07670245896392115,1,0.37502606531721444,Down,4,4,TRUE,MF,ABA
GO:0009439,cyanate metabolic process,1,0.06694467078879675,6,5,0.07670245896392115,1,0.37502606531721444,Down,4,4,FALSE,BP,ABA
GO:0010304,PSII associated light-harvesting complex II catabolic process,1,0.06694467078879675,6,5,0.07670245896392115,1,0.37502606531721444,Down,6,7,FALSE,BP,ABA
GO:0016281,eukaryotic translation initiation factor 4F complex,1,0.06694467078879675,6,5,0.07670245896392115,1,0.37502606531721444,Down,2,3,TRUE,CC,ABA
GO:0017147,Wnt-protein binding,1,0.06694467078879675,6,5,0.07670245896392115,1,0.37502606531721444,Down,3,3,TRUE,MF,ABA
GO:0019647,formaldehyde assimilation via ribulose monophosphate cycle,1,0.06694467078879675,6,5,0.07670245896392115,1,0.37502606531721444,Down,5,7,TRUE,BP,ABA
GO:0019649,formaldehyde assimilation,1,0.06694467078879675,6,5,0.07670245896392115,1,0.37502606531721444,Down,4,6,FALSE,BP,ABA
GO:0031254,cell trailing edge,1,0.06694467078879675,6,5,0.07670245896392115,1,0.37502606531721444,Down,2,2,FALSE,CC,ABA
GO:0031360,intrinsic component of thylakoid membrane,1,0.06694467078879675,6,5,0.07670245896392115,1,0.37502606531721444,Down,3,5,FALSE,CC,ABA
GO:0031361,integral component of thylakoid membrane,1,0.06694467078879675,6,5,0.07670245896392115,1,0.37502606531721444,Down,4,6,TRUE,CC,ABA
GO:0043801,hexulose-6-phosphate synthase activity,1,0.06694467078879675,6,5,0.07670245896392115,1,0.37502606531721444,Down,5,5,TRUE,MF,ABA
GO:0043812,phosphatidylinositol-4-phosphate phosphatase activity,1,0.06694467078879675,6,5,0.07670245896392115,1,0.37502606531721444,Down,8,8,TRUE,MF,ABA
GO:0051290,protein heterotetramerization,1,0.06694467078879675,6,5,0.07670245896392115,1,0.37502606531721444,Down,8,8,TRUE,BP,ABA
GO:0052813,phosphatidylinositol bisphosphate kinase activity,1,0.06694467078879675,6,5,0.07670245896392115,1,0.37502606531721444,Down,5,5,FALSE,MF,ABA
GO:0071800,podosome assembly,1,0.06694467078879675,6,5,0.07670245896392115,1,0.37502606531721444,Down,6,6,FALSE,BP,ABA
GO:0071801,regulation of podosome assembly,1,0.06694467078879675,6,5,0.07670245896392115,1,0.37502606531721444,Down,5,7,FALSE,BP,ABA
GO:1901409,positive regulation of phosphorylation of RNA polymerase II C-terminal domain,1,0.06694467078879675,6,5,0.07670245896392115,1,0.37502606531721444,Down,7,14,FALSE,BP,ABA
GO:1901264,carbohydrate derivative transport,3,0.9640032593586733,75,72,0.07729649212745093,1,0.3763291078578013,Down,5,5,FALSE,BP,ABA
GO:0006835,dicarboxylic acid transport,2,0.4418348272060586,35,33,0.07793294197818053,1,0.3786255828030843,Down,7,8,FALSE,BP,ABA
GO:0006535,cysteine biosynthetic process from serine,3,0.9773921935164326,76,73,0.07971884031447482,1,0.3860235596918136,Down,7,11,TRUE,BP,ABA
GO:0015075,ion transmembrane transporter activity,30,21.770406940516704,1656,1626,0.08048566608194682,1,0.3885631526393147,Down,3,3,FALSE,MF,ABA
GO:0005982,starch metabolic process,2,0.4552237613638179,36,34,0.0818191044545878,1,0.3941725409573224,Down,6,7,FALSE,BP,ABA
GO:0022804,active transmembrane transporter activity,16,10.416590774736775,794,778,0.08545283235185822,1,0.4040772932570583,Down,3,3,FALSE,MF,ABA
GO:0004568,chitinase activity,2,0.46861269552157725,37,35,0.08576358515987928,1,0.4040772932570583,Down,5,5,FALSE,MF,ABA
GO:0015297,antiporter activity,7,3.347233539439838,257,250,0.08846832376902311,1,0.4040772932570583,Down,5,5,FALSE,MF,ABA
GO:0003849,3-deoxy-7-phosphoheptulonate synthase activity,1,0.0803336049465561,7,6,0.08890225618232254,1,0.4040772932570583,Down,4,4,TRUE,MF,ABA
GO:0004148,dihydrolipoyl dehydrogenase activity,1,0.0803336049465561,7,6,0.08890225618232254,1,0.4040772932570583,Down,5,5,TRUE,MF,ABA
GO:0004450,isocitrate dehydrogenase (NADP+) activity,1,0.0803336049465561,7,6,0.08890225618232254,1,0.4040772932570583,Down,6,6,TRUE,MF,ABA
GO:0005337,nucleoside transmembrane transporter activity,1,0.0803336049465561,7,6,0.08890225618232254,1,0.4040772932570583,Down,4,4,FALSE,MF,ABA
GO:0015603,iron chelate transmembrane transporter activity,1,0.0803336049465561,7,6,0.08890225618232254,1,0.4040772932570583,Down,3,3,FALSE,MF,ABA
GO:0015858,nucleoside transport,1,0.0803336049465561,7,6,0.08890225618232254,1,0.4040772932570583,Down,6,6,FALSE,BP,ABA
GO:0015891,siderophore transport,1,0.0803336049465561,7,6,0.08890225618232254,1,0.4040772932570583,Down,10,10,FALSE,BP,ABA
GO:0019354,siroheme biosynthetic process,1,0.0803336049465561,7,6,0.08890225618232254,1,0.4040772932570583,Down,5,8,TRUE,BP,ABA
GO:0030279,negative regulation of ossification,1,0.0803336049465561,7,6,0.08890225618232254,1,0.4040772932570583,Down,3,5,FALSE,BP,ABA
GO:0032585,multivesicular body membrane,1,0.0803336049465561,7,6,0.08890225618232254,1,0.4040772932570583,Down,6,10,FALSE,CC,ABA
GO:0034596,phosphatidylinositol phosphate 4-phosphatase activity,1,0.0803336049465561,7,6,0.08890225618232254,1,0.4040772932570583,Down,7,7,FALSE,MF,ABA
GO:0045038,protein import into chloroplast thylakoid membrane,1,0.0803336049465561,7,6,0.08890225618232254,1,0.4040772932570583,Down,5,11,TRUE,BP,ABA
GO:0046156,siroheme metabolic process,1,0.0803336049465561,7,6,0.08890225618232254,1,0.4040772932570583,Down,4,7,FALSE,BP,ABA
GO:0047085,hydroxyphenylacetonitrile 2-monooxygenase activity,1,0.0803336049465561,7,6,0.08890225618232254,1,0.4040772932570583,Down,5,5,TRUE,MF,ABA
GO:0050592,4-hydroxyphenylacetaldehyde oxime monooxygenase activity,1,0.0803336049465561,7,6,0.08890225618232254,1,0.4040772932570583,Down,5,5,TRUE,MF,ABA
GO:0050771,negative regulation of axonogenesis,1,0.0803336049465561,7,6,0.08890225618232254,1,0.4040772932570583,Down,6,14,FALSE,BP,ABA
GO:0051266,sirohydrochlorin ferrochelatase activity,1,0.0803336049465561,7,6,0.08890225618232254,1,0.4040772932570583,Down,4,4,TRUE,MF,ABA
GO:0051980,iron-nicotianamine transmembrane transporter activity,1,0.0803336049465561,7,6,0.08890225618232254,1,0.4040772932570583,Down,4,4,TRUE,MF,ABA
GO:0052325,cell wall pectin biosynthetic process,1,0.0803336049465561,7,6,0.08890225618232254,1,0.4040772932570583,Down,5,9,FALSE,BP,ABA
GO:1901407,regulation of phosphorylation of RNA polymerase II C-terminal domain,1,0.0803336049465561,7,6,0.08890225618232254,1,0.4040772932570583,Down,7,13,FALSE,BP,ABA
GO:1901642,nucleoside transmembrane transport,1,0.0803336049465561,7,6,0.08890225618232254,1,0.4040772932570583,Down,3,7,FALSE,BP,ABA
